 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	Source_Radius	FWHM_Mult	Source_Rad(base)	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	Source-Sky_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4
76	Tres-1_b_Light_30.000secs_R_00000075_out.fit	75.000000	0.000000	57301.575929	2457301.575929	2457301.575756	2457301.581572	NaN	1.334407	48.472166	-14.809517	30.000000	0.000000	0.000000	6.821738	1.400000	7.000000	13.000000	20.000000	0.574209	0.206773	1.796402	0.228892	0.002510	0.001769	0.011337	0.001852	228.799463	116.884711	158.460876	123.613866	223817.746467	626.926299	361.860283	504.925524	362.360283	519.574476	128518.261866	431.189200	298.055382	12283.000000	1180.527027	312.160393	4.621077	4.950247	4.291907	356.664151	0.979633	367.976356	580.814599	368.476356	443.685401	38349.740741	308.061887	124.487132	3524.000000	570.101351	310.981481	4.611781	4.970338	4.253223	358.076905	0.976003	384.209318	628.710730	384.709318	395.789270	143779.983434	447.038209	321.627951	12948.000000	1290.265306	312.170181	4.500642	4.880461	4.120824	355.456755	0.971195	629.925461	430.354208	630.425461	594.145792	41688.022293	313.514430	132.970027	4505.000000	600.013699	314.479299	4.490210	4.689635	4.290786	355.735773	0.991964
77	Tres-1_b_Light_30.000secs_R_00000076_out.fit	76.000000	0.000000	57301.576331	2457301.576331	2457301.576157	2457301.581973	NaN	1.337391	48.327419	-14.809517	30.000000	0.000000	0.000000	7.408520	1.400000	7.000000	13.000000	20.000000	0.569966	0.207726	1.796118	0.227960	0.002579	0.001864	0.011903	0.001948	221.024064	111.457597	150.899660	117.007112	224903.081391	658.706516	358.049958	504.652265	358.549958	519.847735	128187.200000	442.050798	289.982963	12778.000000	1061.766082	312.133333	4.767166	5.345261	4.189071	1.357044	0.942742	364.171746	580.574385	364.671746	443.925615	38682.777778	326.063780	118.635617	4190.000000	534.710983	311.111111	4.762115	5.343011	4.181220	2.879863	0.941626	380.388059	628.470502	380.888059	396.029498	144469.022968	465.892270	310.091049	15369.000000	1128.525424	312.316254	4.663356	5.301084	4.025628	2.873156	0.927186	626.136242	430.089666	626.636242	594.410334	41751.280645	332.447105	125.587740	3843.000000	559.298246	315.138710	4.612928	5.177844	4.048012	4.784234	0.940116
78	Tres-1_b_Light_30.000secs_R_00000077_out.fit	77.000000	0.000000	57301.576732	2457301.576732	2457301.576558	2457301.582374	NaN	1.340396	48.182689	-14.809517	30.000000	0.000000	0.000000	6.415208	1.400000	7.000000	13.000000	20.000000	0.566070	0.207369	1.803260	0.226955	0.002423	0.001691	0.010952	0.001772	233.638099	122.654612	164.645440	128.108526	224703.713899	608.877899	357.568793	504.506163	358.068793	519.993837	127198.000000	421.427312	301.826665	16674.000000	1269.375940	313.000000	4.394742	4.681916	4.107568	353.284339	0.982099	363.707534	580.432707	364.207534	444.067293	38593.533333	294.611825	130.997910	5369.000000	607.700000	310.826667	4.207839	4.524883	3.890796	357.480389	0.977373	379.928839	628.353661	380.428839	396.146339	144545.727273	439.416199	328.949474	18217.000000	1423.753846	311.863636	4.295441	4.612071	3.978810	353.358076	0.977301	625.723825	429.989271	626.223825	594.510729	41564.453292	301.412628	137.898845	4798.000000	635.815385	316.088821	4.277824	4.510297	4.045352	358.160089	0.988208
79	Tres-1_b_Light_30.000secs_R_00000078_out.fit	78.000000	0.000000	57301.577133	2457301.577133	2457301.576959	2457301.582775	NaN	1.343423	48.037947	-15.233191	30.000000	0.000000	0.000000	8.088318	1.400000	7.000000	13.000000	20.000000	0.564681	0.208404	1.808621	0.224866	0.002684	0.002010	0.012824	0.002078	210.370456	103.691450	141.032433	108.205513	227892.303551	703.528539	355.367715	504.195905	355.867715	520.304095	128686.530120	465.156835	276.651917	8851.000000	959.539216	328.722892	5.018209	5.847192	4.189226	356.378179	0.894894	361.547331	580.108947	362.047331	444.391053	39302.880878	357.378092	109.975630	2993.000000	518.053659	326.332288	4.937677	5.869336	4.006019	356.058108	0.864671	377.716951	628.021059	378.216951	396.478941	146752.022364	485.937357	301.997819	9835.000000	1038.771845	326.383387	4.949644	5.835604	4.063685	357.302790	0.878604	623.487577	429.640573	623.987577	594.859427	41837.400309	362.074840	115.549040	3299.000000	534.653659	330.568779	4.838101	5.557349	4.118853	354.778804	0.912504
80	Tres-1_b_Light_30.000secs_R_00000079_out.fit	79.000000	0.000000	57301.577534	2457301.577534	2457301.577361	2457301.583176	NaN	1.346473	47.893167	-14.809517	30.000000	0.000000	0.000000	6.410132	1.400000	7.000000	13.000000	20.000000	0.565433	0.211561	1.782133	0.226720	0.002406	0.001709	0.010769	0.001767	235.028166	123.769458	165.484693	128.308470	225592.418067	609.238057	351.668711	504.333702	352.168711	520.166298	127557.344037	419.391883	304.148337	15225.000000	1301.674419	312.857798	4.446627	4.648603	4.244652	346.114989	0.989502	357.782151	580.268177	358.282151	444.231823	39392.566828	297.746971	132.302158	5037.000000	611.152672	310.446055	4.372409	4.709639	4.035180	353.137609	0.975084	374.023213	628.154354	374.523213	396.345646	144506.272727	437.398714	330.376538	17522.000000	1458.753968	311.878788	4.324163	4.536953	4.111374	348.802058	0.988724	619.740844	429.826714	620.240844	594.673286	41693.578512	301.993570	138.061147	4432.000000	634.100000	313.380165	4.264401	4.419466	4.109336	348.672439	0.993806
81	Tres-1_b_Light_30.000secs_R_00000080_out.fit	80.000000	0.000000	57301.577935	2457301.577935	2457301.577762	2457301.583578	NaN	1.349546	47.748392	-15.233191	30.000000	0.000000	0.000000	6.507228	1.400000	7.000000	13.000000	20.000000	0.573646	0.206784	1.803382	0.227537	0.002461	0.001711	0.011119	0.001806	233.133749	120.847524	162.192241	125.992608	223282.095980	613.396002	353.238099	503.920199	353.738099	520.579801	128084.809595	421.938141	303.563004	13692.000000	1276.067669	313.023988	4.422824	4.732951	4.112698	0.488011	0.980519	359.329691	579.790701	359.829691	444.709299	38259.692308	296.483378	129.044982	4114.000000	597.436090	309.769231	4.386738	4.701110	4.072366	1.948556	0.979572	375.555406	627.667544	376.055406	396.832456	143634.693575	441.696980	325.188308	17526.000000	1375.718519	311.757825	4.275204	4.607233	3.943175	1.405457	0.976104	621.301410	429.366420	621.801410	595.133580	41387.710098	305.378519	135.529212	5000.000000	621.451852	314.876221	4.259368	4.550787	3.967950	357.375419	0.981293
82	Tres-1_b_Light_30.000secs_R_00000081_out.fit	81.000000	0.000000	57301.578337	2457301.578337	2457301.578163	2457301.583979	NaN	1.352640	47.603651	-15.233191	30.000000	0.000000	0.000000	6.351495	1.400000	7.000000	13.000000	20.000000	0.570450	0.206477	1.814481	0.225738	0.002425	0.001683	0.011015	0.001759	235.190023	122.679810	164.720997	128.298690	223393.023953	604.924716	351.965074	503.738215	352.465074	520.761785	127434.550835	417.740495	305.056734	14836.000000	1324.928571	313.543247	4.346685	4.600290	4.093080	0.240297	0.986475	358.063313	579.619742	358.563313	444.880258	38231.631268	291.799919	131.020020	5042.000000	612.086614	311.050147	4.336133	4.676845	3.995420	356.564718	0.975252	374.269838	627.522571	374.769838	396.977429	144020.290990	438.277083	328.605571	17931.000000	1429.325581	312.889217	4.235778	4.533468	3.938087	355.366655	0.979916	620.023454	429.194791	620.523454	595.305209	41141.101695	297.825316	138.138363	5828.000000	643.000000	313.871186	4.155724	4.336525	3.974923	358.903357	0.992446
83	Tres-1_b_Light_30.000secs_R_00000082_out.fit	82.000000	0.000000	57301.578738	2457301.578738	2457301.578564	2457301.584380	NaN	1.355758	47.458868	-14.809517	30.000000	0.000000	0.000000	6.736950	1.400000	7.000000	13.000000	20.000000	0.567479	0.208601	1.799111	0.226481	0.002458	0.001737	0.011198	0.001826	230.843187	120.078821	160.658531	124.020287	225163.735599	622.803280	350.568396	503.523850	351.068396	520.976150	127775.732746	425.993300	299.947752	14933.000000	1212.633803	312.804699	4.529679	4.869307	4.190051	349.551021	0.974522	356.745194	579.444989	357.245194	445.055011	38862.589021	303.089440	128.221521	4920.000000	586.397163	310.775964	4.521543	4.867531	4.175555	356.422263	0.976486	372.945950	627.331458	373.445950	397.168542	144722.577640	445.554445	324.814575	16900.000000	1329.492958	310.319876	4.450764	4.829966	4.071562	351.651721	0.968807	618.759560	428.991950	619.259560	595.508050	41578.568938	312.253026	133.156656	4767.000000	604.854167	316.114105	4.379221	4.681626	4.076816	353.217215	0.980007
84	Tres-1_b_Light_30.000secs_R_00000083_out.fit	83.000000	0.000000	57301.579139	2457301.579139	2457301.578966	2457301.584782	NaN	1.358900	47.314049	-14.809517	30.000000	0.000000	0.000000	6.440355	1.400000	7.000000	13.000000	20.000000	0.572252	0.210049	1.791797	0.226399	0.002452	0.001732	0.010971	0.001776	233.415798	121.279574	163.326636	127.471321	222928.851156	609.388482	346.313619	503.549586	346.813619	520.950414	127571.423077	420.831868	303.141071	13466.000000	1288.404580	314.576923	4.520358	4.668970	4.371746	351.203334	0.995252	352.453533	579.459583	352.953533	445.040417	38697.633028	298.947051	129.446445	4527.000000	597.688889	311.039755	4.507123	4.680362	4.333884	0.289975	0.994107	368.683731	627.340943	369.183731	397.159057	143077.478659	438.390641	326.369830	17372.000000	1404.587786	312.393293	4.370165	4.542213	4.198118	350.946743	0.993159	614.441473	428.996196	614.941473	595.503804	41153.739470	299.664194	137.332855	4277.000000	638.210938	316.697348	4.301595	4.509471	4.093719	352.979579	0.990121
85	Tres-1_b_Light_30.000secs_R_00000084_out.fit	84.000000	0.000000	57301.579540	2457301.579540	2457301.579367	2457301.585183	NaN	1.362063	47.169358	-15.657927	30.000000	0.000000	0.000000	6.929702	1.400000	7.000000	13.000000	20.000000	0.570476	0.209324	1.796617	0.226216	0.002503	0.001798	0.011431	0.001858	227.919678	116.399122	157.164680	121.782258	225102.219188	633.915048	346.643161	503.188357	347.143161	521.311643	128415.453718	432.050976	297.222923	14572.000000	1164.211921	313.778452	4.627615	5.050903	4.204328	346.440790	0.958453	352.752902	579.035585	353.252902	445.464415	38963.301282	314.277357	123.977437	4129.000000	564.409091	311.400641	4.524026	4.924395	4.123656	347.506444	0.962458	368.988955	626.954786	369.488955	397.545214	144611.321267	449.666196	321.597048	13471.000000	1277.080000	313.004525	4.495277	4.909180	4.081374	344.838020	0.955249	614.692476	428.577591	615.192476	595.922409	41527.596639	317.613512	130.748835	4968.000000	592.773333	315.922689	4.495722	4.914672	4.076771	344.668078	0.953857
86	Tres-1_b_Light_30.000secs_R_00000085_out.fit	85.000000	0.000000	57301.579942	2457301.579942	2457301.579768	2457301.585584	NaN	1.365253	47.024460	-14.809517	30.000000	0.000000	0.000000	8.253596	1.400000	7.000000	13.000000	20.000000	0.570258	0.207062	1.805683	0.226809	0.002725	0.002026	0.012939	0.002115	209.257747	102.222048	139.557722	107.256216	226272.474228	705.025857	344.278636	502.685531	344.778636	521.814469	129033.693164	467.531471	275.989321	9312.000000	919.784038	313.992051	5.025221	5.988893	4.061550	359.005980	0.862987	350.372499	578.593448	350.872499	445.906552	38815.216095	358.296034	108.332810	3281.000000	490.654378	311.782414	4.975002	5.922228	4.027776	358.979994	0.864792	366.610221	626.463348	367.110221	398.036652	145624.566319	485.048739	300.226667	11379.000000	983.165899	312.084948	4.869896	5.878287	3.861505	358.016771	0.841549	612.392708	428.117776	612.892708	596.382224	41832.691814	365.257624	114.529278	3273.000000	511.158140	316.587480	4.913290	5.792295	4.034284	359.366450	0.879733
87	Tres-1_b_Light_30.000secs_R_00000086_out.fit	86.000000	0.000000	57301.580343	2457301.580343	2457301.580169	2457301.585985	NaN	1.368464	46.879716	-15.233191	30.000000	0.000000	0.000000	6.495642	1.400000	7.000000	13.000000	20.000000	0.566103	0.206145	1.815379	0.225910	0.002437	0.001703	0.011163	0.001789	232.311798	121.022683	162.631898	126.261523	223985.402789	612.109471	341.445756	502.375242	341.945756	522.124758	126798.871833	421.708448	300.678994	16218.000000	1253.911111	314.660209	4.348822	4.673360	4.024285	353.776082	0.976896	347.607648	578.284019	348.107648	446.215981	38281.865031	296.428840	129.143524	5174.000000	602.348485	312.334356	4.280884	4.710485	3.851283	350.169959	0.955476	363.801740	626.191689	364.301740	398.308311	144427.578475	440.841950	327.617593	19033.000000	1398.894737	312.973094	4.278315	4.656648	3.899983	351.548711	0.966360	609.559927	427.827838	610.059927	596.672162	41275.959283	304.082757	135.739230	4618.000000	626.624060	316.278502	4.249111	4.518483	3.979738	347.355457	0.980493
88	Tres-1_b_Light_30.000secs_R_00000087_out.fit	87.000000	0.000000	57301.580744	2457301.580744	2457301.580571	2457301.586387	NaN	1.371700	46.734902	-14.809517	30.000000	0.000000	0.000000	6.631584	1.400000	7.000000	13.000000	20.000000	0.564087	0.210240	1.797068	0.225189	0.002443	0.001738	0.011114	0.001802	230.891479	120.989594	161.694434	124.997357	224918.829347	619.550085	342.696716	502.245917	343.196716	522.254083	126873.869159	424.038873	299.203392	17414.000000	1235.014493	315.638629	4.491743	4.788191	4.195294	353.558365	0.981824	348.839143	578.132523	349.339143	446.367477	39072.431310	302.262486	129.266558	5178.000000	593.521739	310.388179	4.531213	4.845725	4.216701	357.472320	0.980764	365.010020	626.016013	365.510020	398.483987	144506.484848	444.703590	324.950120	16840.000000	1345.928571	313.739394	4.364028	4.687791	4.040265	354.955369	0.977535	610.747195	427.621254	611.247195	596.878746	41339.913189	307.763570	134.323608	5291.000000	613.855072	314.290484	4.344818	4.625675	4.063960	357.322487	0.983279
89	Tres-1_b_Light_30.000secs_R_00000088_out.fit	88.000000	0.000000	57301.581146	2457301.581146	2457301.580972	2457301.586788	NaN	1.374961	46.590084	-15.233191	30.000000	0.000000	0.000000	6.827366	1.400000	7.000000	13.000000	20.000000	0.568094	0.207208	1.809990	0.225836	0.002484	0.001770	0.011432	0.001835	228.705939	117.055238	158.320623	123.069343	225358.229796	630.183484	341.371436	502.083170	341.871436	522.416830	128024.614173	430.331641	297.502210	16064.000000	1186.585034	315.669291	4.461274	4.918411	4.004136	358.318905	0.958728	347.508742	577.979424	348.008742	446.520576	38681.088415	310.292025	124.660273	4711.000000	570.326667	312.452744	4.454604	4.980240	3.928967	0.827630	0.945779	363.708825	625.865605	364.208825	398.634395	145159.294205	449.743867	322.759919	16870.000000	1287.953020	313.729569	4.403180	4.875525	3.930834	359.291371	0.954983	609.458529	427.486152	609.958529	597.013848	41517.847176	313.975375	132.232813	5606.000000	603.393103	317.063123	4.206827	4.732583	3.681070	355.533740	0.937934
90	Tres-1_b_Light_30.000secs_R_00000089_out.fit	89.000000	0.000000	57301.581547	2457301.581547	2457301.581373	2457301.587189	NaN	1.378244	46.445345	-14.809517	30.000000	0.000000	0.000000	7.168924	1.400000	7.000000	13.000000	20.000000	0.576859	0.210139	1.804910	0.223794	0.002568	0.001842	0.011773	0.001898	224.649170	114.062356	153.303573	117.885855	223947.264771	644.110872	339.653654	501.852366	340.153654	522.647634	129185.936533	438.898923	294.340974	11372.000000	1117.770186	315.373065	4.615208	5.186895	4.043521	1.208315	0.940360	345.791101	577.771408	346.291101	446.728592	38888.164038	320.065332	121.500707	3709.000000	552.432099	312.381703	4.604886	5.250297	3.959474	0.924933	0.924343	362.002675	625.632452	362.502675	398.867548	144106.111792	455.263403	316.533486	14352.000000	1201.833333	312.289433	4.523349	5.146910	3.899789	1.526695	0.926586	607.806020	427.286647	608.306020	597.213353	40952.988942	324.302688	126.280140	4506.000000	572.279503	317.913112	4.349227	4.898537	3.799917	359.330829	0.938147
91	Tres-1_b_Light_30.000secs_R_00000090_out.fit	90.000000	0.000000	57301.581948	2457301.581948	2457301.581775	2457301.587591	NaN	1.381552	46.300578	-14.809517	30.000000	0.000000	0.000000	6.807703	1.400000	7.000000	13.000000	20.000000	0.569149	0.206172	1.797039	0.229392	0.002494	0.001762	0.011347	0.001863	228.228094	117.039891	158.366765	123.153152	223869.028376	626.693364	334.887718	501.748100	335.387718	522.751900	127414.883510	429.479950	296.672484	13213.000000	1175.716216	314.804841	4.506579	4.917270	4.095889	352.518434	0.964991	341.060876	577.625774	341.560876	446.874226	38266.179245	306.930363	124.673815	4420.000000	573.630137	311.533019	4.526997	4.928293	4.125701	0.627040	0.969042	357.276542	625.526962	357.776542	398.973038	143831.166667	446.000318	322.491175	16199.000000	1317.979021	312.166667	4.415844	4.845844	3.985844	351.768541	0.959530	602.975636	427.203769	603.475636	597.296231	41771.682464	315.629595	132.343998	5076.000000	598.966216	316.725118	4.373811	4.759172	3.988450	353.491158	0.967791
92	Tres-1_b_Light_30.000secs_R_00000091_out.fit	91.000000	0.000000	57301.582350	2457301.582350	2457301.582176	2457301.587992	NaN	1.384885	46.155799	-15.233191	30.000000	0.000000	0.000000	6.303142	1.400000	7.000000	13.000000	20.000000	0.564536	0.209148	1.795326	0.226646	0.002407	0.001688	0.010813	0.001752	234.506543	123.928314	166.037771	129.327817	223649.782842	602.732981	335.734688	501.536004	336.234688	522.963996	126258.242378	417.246315	302.598820	18438.000000	1309.645669	315.486280	4.271272	4.543988	3.998556	356.680783	0.983606	341.810404	577.431495	342.310404	447.068505	38685.000000	292.028675	132.469868	5921.000000	618.357143	311.333333	4.364059	4.718965	4.009153	352.298019	0.971910	358.068109	625.336549	358.568109	399.163451	143641.313522	435.951285	329.489368	20406.000000	1462.184000	313.053492	4.167462	4.467945	3.866979	358.108605	0.979330	603.792255	426.960908	604.292255	597.539092	41323.469320	296.568333	139.338778	5146.000000	656.524590	317.807629	4.041222	4.278080	3.804365	356.525638	0.986151
93	Tres-1_b_Light_30.000secs_R_00000092_out.fit	92.000000	0.000000	57301.582751	2457301.582751	2457301.582577	2457301.588393	NaN	1.388241	46.011070	-14.809517	30.000000	0.000000	0.000000	8.542759	1.400000	7.000000	13.000000	20.000000	0.565466	0.211498	1.775836	0.228013	0.002744	0.002088	0.012882	0.002162	206.095960	101.310463	137.856500	105.484815	228696.788005	722.864623	332.420421	501.285185	332.920421	523.214815	129320.254962	476.072586	271.639785	9510.000000	879.537118	314.819847	5.225145	6.158535	4.291754	351.925385	0.870080	338.606052	577.214138	339.106052	447.285862	39924.856667	371.626779	107.432669	3001.000000	484.567686	310.223333	5.216529	6.186089	4.246969	350.280890	0.854814	354.784638	625.106718	355.284638	399.393282	146308.360360	492.081767	297.325303	10035.000000	954.754386	313.051051	5.116010	6.110879	4.121140	351.825816	0.847476	600.603575	426.690644	601.103575	597.809356	42463.570978	377.203306	112.574758	2964.000000	503.004348	318.380126	5.134934	5.952380	4.317488	351.392819	0.894324
94	Tres-1_b_Light_30.000secs_R_00000093_out.fit	93.000000	0.000000	57301.583148	2457301.583148	2457301.582974	2457301.588790	NaN	1.391590	45.867749	-14.809517	30.000000	0.000000	0.000000	6.333654	1.400000	7.000000	13.000000	20.000000	0.566529	0.208816	1.792460	0.227540	0.002409	0.001686	0.010809	0.001764	235.149563	123.877964	165.836553	128.962094	224238.520992	604.773267	329.935689	501.311469	330.435689	523.188531	127037.702703	417.698298	304.137468	18135.000000	1324.722222	316.486486	4.356996	4.576319	4.137673	343.824784	0.985870	336.048580	577.230804	336.548580	447.269196	38735.953566	292.506995	132.427444	5509.000000	620.080000	310.192371	4.383462	4.583695	4.183230	339.796683	0.985665	352.291732	625.116711	352.791732	399.383289	143937.081664	436.585031	329.688541	16600.000000	1464.472000	312.975347	4.307237	4.546746	4.067727	344.196105	0.983053	598.064254	426.764365	598.564254	597.735635	41565.485762	299.305651	138.873040	5402.000000	650.080000	317.556114	4.243908	4.389394	4.098422	342.269469	0.992931
95	Tres-1_b_Light_30.000secs_R_00000094_out.fit	94.000000	0.000000	57301.583549	2457301.583549	2457301.583376	2457301.589192	NaN	1.394999	45.722933	-14.809517	30.000000	0.000000	0.000000	6.099760	1.400000	7.000000	13.000000	20.000000	0.568671	0.209208	1.799104	0.225858	0.002400	0.001662	0.010724	0.001733	236.983980	125.914409	167.765216	130.319674	222248.844427	593.869157	330.457837	500.994732	330.957837	523.505268	126386.433846	412.758648	306.199360	15712.000000	1386.457627	315.386154	4.283773	4.465724	4.101823	353.539671	0.992431	336.614423	576.870971	337.114423	447.629029	38451.750000	285.276834	134.787496	4917.000000	641.358974	312.711538	4.182460	4.444480	3.920441	352.992928	0.983454	352.813800	624.763967	353.313800	399.736033	142848.851227	431.530109	331.028701	20032.000000	1535.128205	314.197853	4.123909	4.327322	3.920495	351.837552	0.989484	598.575325	426.424186	599.075325	598.075814	40948.243200	291.683852	140.385705	5852.000000	667.615385	317.630400	4.001487	4.190360	3.812614	3.935160	0.990958
96	Tres-1_b_Light_30.000secs_R_00000095_out.fit	95.000000	0.000000	57301.583950	2457301.583950	2457301.583777	2457301.589593	NaN	1.398432	45.578205	-14.809517	30.000000	0.000000	0.000000	6.279168	1.400000	7.000000	13.000000	20.000000	0.570587	0.206873	1.807236	0.226707	0.002416	0.001675	0.010891	0.001748	236.204578	123.492071	165.932754	129.714666	222979.404992	601.285199	328.868441	500.785013	329.368441	523.714987	127229.188854	415.241014	306.398416	14306.000000	1365.991736	314.510836	4.270795	4.537710	4.003880	356.346656	0.984243	334.996441	576.641365	335.496441	447.858635	38221.476190	289.675631	131.945777	5062.000000	619.225806	310.988095	4.282384	4.552757	4.012011	347.483740	0.980732	351.202747	624.537993	351.702747	399.962007	143549.186916	436.837553	328.609997	18647.000000	1452.857143	313.577882	4.199248	4.550556	3.847941	353.548629	0.970943	596.892090	426.190132	597.392090	598.309868	41208.741886	294.626664	139.867659	5544.000000	657.942149	317.374034	4.106147	4.299458	3.912835	359.147085	0.991166
97	Tres-1_b_Light_30.000secs_R_00000096_out.fit	96.000000	0.000000	57301.584352	2457301.584352	2457301.584178	2457301.589994	NaN	1.401892	45.433427	-15.233191	30.000000	0.000000	0.000000	7.866618	1.400000	7.000000	13.000000	20.000000	0.563817	0.208712	1.796233	0.226920	0.002634	0.001947	0.012402	0.002045	214.077454	107.195408	144.838584	110.951499	225806.290516	682.620813	326.784734	500.512953	327.284734	523.987047	127313.429439	453.375554	280.812294	10597.000000	978.552083	315.461305	4.792821	5.653900	3.931741	357.648991	0.878017	332.903584	576.390743	333.403584	448.109257	38990.628571	342.207141	113.938676	3570.000000	511.766839	309.742857	4.827098	5.686043	3.968153	0.219963	0.880994	349.153294	624.311805	349.653294	400.188195	145052.538700	474.116918	305.942550	12200.000000	1052.091837	312.027864	4.682046	5.581249	3.782844	358.866942	0.862557	594.919648	425.955586	595.419648	598.544414	41763.123245	352.247919	118.561732	3445.000000	528.464646	317.539782	4.675347	5.554858	3.795836	358.890264	0.867761
98	Tres-1_b_Light_30.000secs_R_00000097_out.fit	97.000000	0.000000	57301.584753	2457301.584753	2457301.584579	2457301.590395	NaN	1.405377	45.288663	-15.233191	30.000000	0.000000	0.000000	6.891505	1.400000	7.000000	13.000000	20.000000	0.562335	0.211998	1.798770	0.223067	0.002475	0.001796	0.011385	0.001833	227.218020	118.043593	157.992249	121.668623	225633.861505	633.036614	322.053945	500.258110	322.553945	524.241890	126881.786834	430.239206	294.909866	16807.000000	1160.066667	314.188088	4.476296	4.993580	3.959012	352.124141	0.943843	328.170075	576.155776	328.670075	448.344224	39467.055800	313.349318	125.952263	5136.000000	567.175325	310.895742	4.480436	4.992213	3.968658	355.127129	0.947646	344.456459	624.068711	344.956459	400.431289	145014.932308	450.713314	321.745393	17847.000000	1272.662252	312.298462	4.358980	4.900785	3.817175	355.778333	0.938747	590.178147	425.656729	590.678147	598.843271	41151.873397	315.285693	130.522489	5000.000000	591.704698	315.517628	4.325824	4.803435	3.848212	352.899945	0.949359
99	Tres-1_b_Light_30.000secs_R_00000098_out.fit	98.000000	0.000000	57301.585154	2457301.585154	2457301.584981	2457301.590796	NaN	1.408888	45.143928	-15.233191	30.000000	0.000000	0.000000	6.476118	1.400000	7.000000	13.000000	20.000000	0.567423	0.212025	1.793169	0.224113	0.002432	0.001717	0.010935	0.001775	233.271419	123.513905	163.989421	126.270830	223734.158098	609.004230	322.667765	500.188072	323.167765	524.311928	126951.979228	420.435705	301.953373	17448.000000	1277.250000	315.492582	4.431949	4.680871	4.183027	344.720561	0.983090	328.826321	576.069255	329.326321	448.430745	39138.800000	296.108205	132.177357	4902.000000	612.146154	311.078462	4.457193	4.713189	4.201198	347.074274	0.983815	345.070491	623.954979	345.570491	400.545021	143633.681269	438.203379	327.778580	14993.000000	1427.286822	313.847432	4.379156	4.650339	4.107973	347.709747	0.981593	590.806230	425.560271	591.306230	598.939729	40961.676829	301.966689	135.649654	5574.000000	626.969697	316.653963	4.328058	4.458797	4.197319	338.324446	0.993110
100	Tres-1_b_Light_30.000secs_R_00000099_out.fit	99.000000	0.000000	57301.585555	2457301.585555	2457301.585382	2457301.591198	NaN	1.412427	44.999151	-15.233191	30.000000	0.000000	0.000000	8.965673	1.400000	7.000000	13.000000	20.000000	0.570298	0.213315	1.792482	0.222931	0.002864	0.002191	0.013617	0.002238	199.160170	97.356604	131.631706	99.595871	227825.222876	749.013887	319.883933	499.989512	320.383933	524.510488	129928.308703	493.086422	263.500074	7914.000000	825.960630	314.431856	5.221363	6.424391	4.018336	358.597290	0.808064	326.038474	575.859073	326.538474	448.640927	40054.417062	388.059309	103.217256	2364.000000	468.173228	310.478673	5.294457	6.468745	4.120168	358.287387	0.820606	342.269556	623.776595	342.769556	400.723405	146240.013393	506.749260	288.584563	8481.000000	887.694118	314.203869	5.111301	6.356688	3.865913	358.835114	0.788051	588.013243	425.462232	588.513243	599.037768	41530.792422	391.965514	105.955220	2833.000000	483.652000	317.528830	5.086195	6.366385	3.806005	358.828897	0.775511
